"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.madewithnestle.ca/themes/custom/nestle-site-studio/js/gtm-analytics.js?szxapq","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.855","Thu, 24 Jul 2025 03:32:07 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/themes/custom/nestle-site-studio/js/gtm-analytics.js?szxapq","2025-07-25 11:09:32"
"https://www.madewithnestle.ca/sites/default/files/cohesion/scripts/jquery_ui_effect_fade/effect-fade.js?szxapq","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.222","Sat, 28 Sep 2024 16:56:23 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/cohesion/scripts/jquery_ui_effect_fade/effect-fade.js?szxapq","2025-07-25 11:09:33"
"https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/2023-05/BOOST_original_Chocolate_0%20copy500x500.png?itok=PEkU7XaO","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","25519","25519","25519","9.944","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.138","Tue, 16 May 2023 08:44:17 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/2023-05/BOOST_original_Chocolate_0%20copy500x500.png?itok=PEkU7XaO","2025-07-25 11:09:33"
"https://www.madewithnestle.ca/sites/default/files/styles/medium/public/find_your_fave_-_coffee_mate_860x460.jpg?itok=WTotr1B_","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","5389","5389","5389","2.100","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.134","Wed, 14 Apr 2021 14:42:32 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/styles/medium/public/find_your_fave_-_coffee_mate_860x460.jpg?itok=WTotr1B_","2025-07-25 11:09:33"
"https://www.madewithnestle.ca/smarties","text/html; charset=UTF-8","200","OK","Indexable","","SMARTIES | How Do You Smarties?","31","312","The classic, colourful, and crunchy candy-coated sweets. With SMARTIES, it doesn’t matter how you sort’em, eat’em, or bake’em into your own creation.","149","962","smarties,confectionary,english","30","#HowDoYouSmarties?","18","","0","","0","#HowDoYouSmarties?","18","","","","https://www.madewithnestle.ca/smarties","","","","","","224052","25170","25170","9.808","","336","90","3.733","85.210","Easy","1.806","1","0","","369","142","0","100.000","178","91","0","20","17","0","","","","","c47e72e185a1aa7f06520933bf2dabdd","1.044","Fri, 25 Jul 2025 13:11:06 GMT","","","","en","1.1","","","","","","https://www.madewithnestle.ca/smarties","2025-07-25 11:09:32"
"https://www.madewithnestle.ca/WOF-world-flavours","text/html; charset=UTF-8","200","OK","Indexable","","World of Flavours | Made with nestle","36","321","SHARING FOOD & SHARING CULTURE. While we’ve all grown up with different cuisines and a world of flavours, we find always a way to connect with others by sharing a meal.","168","1103","","0","","0","","0","FOLLOW US","9","Sharing food & Sharing culture","30","","","","https://www.madewithnestle.ca/WOF-world-flavours","","","","","","333491","32945","32945","12.838","","2211","373","5.928","66.438","Normal","4.518","1","0","","231","142","0","100.000","222","101","0","21","18","0","","","","","d4c6883d361915e3c885d1178db8a140","1.093","Fri, 25 Jul 2025 05:49:34 GMT","","","","en","1.1","","","","","","https://www.madewithnestle.ca/WOF-world-flavours","2025-07-25 11:09:32"
"https://www.madewithnestle.ca/modules/contrib/ln_datalayer/js/ln_datalayer.events.js?szxapq","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.791","Thu, 24 Jul 2025 03:32:06 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/modules/contrib/ln_datalayer/js/ln_datalayer.events.js?szxapq","2025-07-25 11:09:33"
"https://www.madewithnestle.ca/modules/contrib/better_exposed_filters/js/better_exposed_filters.js?szxapq","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.838","Thu, 24 Jul 2025 03:32:05 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/modules/contrib/better_exposed_filters/js/better_exposed_filters.js?szxapq","2025-07-25 11:09:33"
"https://www.madewithnestle.ca/quality-street/quality-street-holiday-gift-box","text/html; charset=UTF-8","200","OK","Indexable","","QUALITY STREET Holiday Gift Box | Made with nestle","50","467","Celebrate the holidays with NESTLÉ QUALITY STREET! A Canadian favourite for over 75 years. Containing all of your favourite sweets. Enjoy this classic today!","157","1002","","0","QUALITY STREET Holiday Gift Box","31","","0","Share This","10","QUALITY STREET Holiday Gift Box Features and Benefits","53","","","","https://www.madewithnestle.ca/quality-street/quality-street-holiday-gift-box","","","","","","2057706","35112","35112","13.683","","729","168","4.339","63.171","Normal","0.335","1","1","","23","14","0","9.860","146","92","0","18","15","0","","","","","5fc8e8e6a2029f2dfad9ce05940179e7","1.198","Fri, 25 Jul 2025 14:49:48 GMT","","","","en","1.1","","","","","","https://www.madewithnestle.ca/quality-street/quality-street-holiday-gift-box","2025-07-25 11:09:32"
"https://www.madewithnestle.ca/sites/default/files/2021-11/Quality_Street_logo_2021.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","32602","32602","32602","12.704","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.159","Mon, 01 Nov 2021 14:58:39 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/2021-11/Quality_Street_logo_2021.png","2025-07-25 11:09:34"
"https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/2023-04/01_MWN_hero_banner_en%20(004).jpg?itok=1Na3qaOH","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","6099","6099","6099","2.377","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.178","Wed, 20 Sep 2023 08:25:11 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/2023-04/01_MWN_hero_banner_en%20%28004%29.jpg?itok=1Na3qaOH","2025-07-25 11:09:34"
"https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/2025-05/boost-kids-choc.png?itok=aXSQEUCm","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","37581","37581","37581","14.645","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.289","Tue, 13 May 2025 17:14:40 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/2025-05/boost-kids-choc.png?itok=aXSQEUCm","2025-07-25 11:09:34"
"https://www.madewithnestle.ca/core/assets/vendor/once/once.min.js?v=1.0.1","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.905","Thu, 24 Jul 2025 03:32:04 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/core/assets/vendor/once/once.min.js?v=1.0.1","2025-07-25 11:09:34"
"https://www.madewithnestle.ca/themes/contrib/stable/js/ajax.js?v=10.5.1","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.894","Thu, 24 Jul 2025 03:32:07 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/themes/contrib/stable/js/ajax.js?v=10.5.1","2025-07-25 11:09:34"
"https://www.madewithnestle.ca/drumstick","text/html; charset=UTF-8","200","OK","Indexable","","DRUMSTICK Sundae Cones | Treat Yourself!","40","387","DRUMSTICK is the original sundae cone you can count on for layers of delicious fun! The creamy, crunchy, classic DRUMSTICK now comes in a mini-sized treat.","155","1007","drumstick,ice_cream,english","27","Drumstick","9","","0","Featured Cones","14","DRUMSTICK® TUBS","15","","","","https://www.madewithnestle.ca/drumstick","","","","","","206863","29864","29864","11.637","","112","36","3.111","64.692","Normal","1.449","1","0","","294","142","0","100.000","129","82","0","28","23","0","","","","","754444e9d067b6d47f416ef81b0850c2","1.097","Fri, 25 Jul 2025 07:10:53 GMT","","","","en","1.1","","","","","","https://www.madewithnestle.ca/drumstick","2025-07-25 11:09:34"
"https://www.madewithnestle.ca/quick-mix-drinks","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","142","142","0","100.000","0","0","0","0","0","0","","","","","","1.504","Fri, 25 Jul 2025 14:26:03 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/quick-mix-drinks","2025-07-25 11:09:35"
"https://www.madewithnestle.ca/modules/custom/dsu_c_package_uploader/css/dsu_c_package_uploader.css?szxapq","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","175","175","175","0.068","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.911","Thu, 24 Jul 2025 03:32:07 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/modules/custom/dsu_c_package_uploader/css/dsu_c_package_uploader.css?szxapq","2025-07-25 11:09:35"
"https://www.madewithnestle.ca/signup-1","text/html; charset=UTF-8","200","OK","Indexable","","Sign up | Made with Nestle | Nestlé Canada","42","380","How does good get better? Become a member today and get even closer to brands, you love. Discover exclusive coupons, contents giveaways and more!","145","970","","0","How does good get better?","25","","0","","0","","0","","","","https://www.madewithnestle.ca/signup-1","","","","","","134933","17001","17001","6.625","","47","13","3.615","89.765","Easy","1.731","1","0","","285","142","0","100.000","116","75","0","18","15","0","","","","","9958b5ae765eb1f51f4a28bb6513079d","1.056","Thu, 24 Jul 2025 21:40:26 GMT","","","","en","1.1","","","","","","https://www.madewithnestle.ca/signup-1","2025-07-25 11:09:35"
"https://www.madewithnestle.ca/modules/contrib/google_tag/js/gtm.js?szxapq","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.826","Thu, 24 Jul 2025 03:32:06 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/modules/contrib/google_tag/js/gtm.js?szxapq","2025-07-25 11:09:36"
"https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/2025-02/drumstick-bites-milk-front.png?itok=bIhArqzc","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","45106","45106","45106","17.577","","0","","","","","0.000","1","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.231","Tue, 27 May 2025 12:47:23 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/styles/global_nav_image/public/2025-02/drumstick-bites-milk-front.png?itok=bIhArqzc","2025-07-25 11:09:37"
"https://www.madewithnestle.ca/themes/custom/nestle-site-studio/dist/css/slider.css?szxapq","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","417","417","417","0.162","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.826","Thu, 24 Jul 2025 03:32:07 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/themes/custom/nestle-site-studio/dist/css/slider.css?szxapq","2025-07-25 11:09:37"
"https://www.madewithnestle.ca/sites/default/files/cohesion/styles/theme/nestle-site-studio-stylesheet.min.css?szxapq","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","42722","42722","42722","16.648","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.248","Thu, 29 Aug 2024 18:51:07 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/sites/default/files/cohesion/styles/theme/nestle-site-studio-stylesheet.min.css?szxapq","2025-07-25 11:09:37"
"https://www.madewithnestle.ca/chocolate-and-treats","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","142","142","0","100.000","0","0","0","0","0","0","","","","","","1.450","Fri, 25 Jul 2025 14:12:22 GMT","","","","","1.1","","","","","","https://www.madewithnestle.ca/chocolate-and-treats","2025-07-25 11:09:36"
"https://www.madewithnestle.ca/about-us","text/html; charset=UTF-8","200","OK","Indexable","","Nutritious and Delicious Choices and Recipes Made With Nestlé","61","562","Sip, snack or savour, Nestlé has a proud history of offering delicious and nutritious choices to Canadians and people around the globe for more than 150 years.","159","999","","0","We are Nestlé","13","","0","This is our story","17","It all started in 1867 with a man named Henri","45","","","","https://www.madewithnestle.ca/about-us","","","","","","158149","22450","22450","8.748","","536","95","5.642","86.993","Easy","3.156","1","0","","287","142","0","100.000","121","75","0","20","16","0","","","","","1c06adf7b0ecd0282e01ae36fb3259f0","1.181","Fri, 25 Jul 2025 12:35:58 GMT","","","","en","1.1","","","","","","https://www.madewithnestle.ca/about-us","2025-07-25 11:09:37"
